Time (MS),Core Type,Frequency
23800,medium, 1663000.0
23800,large, 500000.0
23900,small,300000.0
23900,medium, 1836000.0
23900,large, 500000.0
24000,small,1328000.0
24000,medium, 2130000.0
24000,large, 1106000.0
24100,small,1328000.0
24100,medium, 2130000.0
24100,large, 1106000.0
24200,small,1803000.0
24200,medium, 553000.0
24200,large, 2401000.0
24300,small,1598000.0
24300,medium, 1663000.0
24300,large, 2507000.0
24400,small,930000.0
24400,medium, 799000.0
24400,large, 851000.0
24500,small,930000.0
24500,medium, 799000.0
24500,large, 851000.0
24600,small,738000.0
24600,medium, 910000.0
24600,large, 1106000.0
24700,small,930000.0
24700,medium, 799000.0
24700,large, 1582000.0
24800,small,930000.0
24800,medium, 799000.0
24800,large, 1582000.0
24900,small,930000.0
24900,medium, 799000.0
24900,large, 1582000.0
25000,small,930000.0
25000,medium, 799000.0
25000,large, 1582000.0
25100,small,300000.0
25100,medium, 1836000.0
25100,large, 500000.0
25200,small,1328000.0
25200,medium, 2130000.0
25200,large, 1106000.0
25300,small,1328000.0
25300,medium, 2130000.0
25300,large, 1106000.0
25400,small,1803000.0
25400,medium, 553000.0
25400,large, 2401000.0
25500,small,1803000.0
25500,medium, 553000.0
25500,large, 2401000.0
25600,small,1598000.0
25600,medium, 1663000.0
25600,large, 2507000.0
25700,small,1803000.0
25700,medium, 1663000.0
25700,large, 2704000.0
25800,small,1803000.0
25800,medium, 1663000.0
25800,large, 2704000.0
25900,small,1803000.0
25900,medium, 1663000.0
25900,large, 2704000.0
26000,small,1803000.0
26000,medium, 1663000.0
26000,large, 2704000.0
26100,small,1803000.0
26100,medium, 1663000.0
26100,large, 2704000.0
26200,small,1803000.0
26200,medium, 1663000.0
26200,large, 2704000.0
26300,small,1803000.0
26300,medium, 1663000.0
26300,large, 2704000.0
26400,small,1598000.0
26400,medium, 1663000.0
26400,large, 2507000.0
26500,small,1803000.0
26500,medium, 553000.0
26500,large, 2401000.0
26600,small,1803000.0
26600,medium, 553000.0
26600,large, 2401000.0
26700,small,1803000.0
26700,medium, 553000.0
26700,large, 2401000.0
26800,small,1598000.0
26800,medium, 1663000.0
26800,large, 2507000.0
26900,small,1803000.0
26900,medium, 1663000.0
26900,large, 2704000.0
27000,small,1803000.0
27000,medium, 1663000.0
27000,large, 2704000.0
27100,small,1803000.0
27100,medium, 1663000.0
27100,large, 2704000.0
27200,small,1803000.0
27200,medium, 1663000.0
27200,large, 2704000.0
27300,small,1803000.0
27300,medium, 1663000.0
27300,large, 2704000.0
27400,small,1803000.0
27400,medium, 1663000.0
27400,large, 2704000.0
27500,small,1803000.0
27500,medium, 1663000.0
27500,large, 2704000.0
27600,small,1803000.0
27600,medium, 1663000.0
27600,large, 2704000.0
27700,small,1803000.0
27700,medium, 1663000.0
27700,large, 2704000.0
27800,small,1803000.0
27800,medium, 1663000.0
27800,large, 2704000.0
27900,small,1803000.0
27900,medium, 1663000.0
27900,large, 2704000.0
28000,small,1803000.0
28000,medium, 1663000.0
28000,large, 2704000.0
28100,small,1803000.0
28100,medium, 1663000.0
28100,large, 2704000.0
28200,small,1803000.0
28200,medium, 1663000.0
28200,large, 2704000.0
28300,small,1803000.0
28300,medium, 1663000.0
28300,large, 2704000.0
28400,small,1803000.0
28400,medium, 1663000.0
28400,large, 2704000.0
28500,small,1803000.0
28500,medium, 1663000.0
28500,large, 2704000.0
28600,small,1803000.0
28600,medium, 1663000.0
28600,large, 2704000.0
28700,small,1803000.0
28700,medium, 1663000.0
28700,large, 2704000.0
28800,small,1803000.0
28800,medium, 1663000.0
28800,large, 2704000.0
28900,small,1803000.0
28900,medium, 1663000.0
28900,large, 2704000.0
29000,small,1803000.0
29000,medium, 1663000.0
29000,large, 2704000.0
29100,small,1803000.0
29100,medium, 1663000.0
29100,large, 2704000.0
29200,small,1803000.0
29200,medium, 1663000.0
29200,large, 2704000.0
29300,small,1803000.0
29300,medium, 1663000.0
29300,large, 2704000.0
29400,small,1803000.0
29400,medium, 1663000.0
29400,large, 2704000.0
29500,small,1803000.0
29500,medium, 1663000.0
29500,large, 2704000.0
29600,small,1803000.0
29600,medium, 1663000.0
29600,large, 2704000.0
29700,small,1803000.0
29700,medium, 1663000.0
29700,large, 2704000.0
29800,small,1803000.0
29800,medium, 1663000.0
29800,large, 2704000.0
29900,small,1803000.0
29900,medium, 1663000.0
29900,large, 2704000.0
30000,small,1803000.0
30000,medium, 1663000.0
30000,large, 2704000.0
30100,small,1803000.0
30100,medium, 1663000.0
30100,large, 2704000.0
30200,small,1803000.0
30200,medium, 1663000.0
30200,large, 2704000.0
30300,small,1803000.0
30300,medium, 1663000.0
30300,large, 2704000.0
30400,small,1803000.0
30400,medium, 1663000.0
30400,large, 2704000.0
30500,small,1803000.0
30500,medium, 1663000.0
30500,large, 2704000.0
30600,small,1803000.0
30600,medium, 1663000.0
30600,large, 2704000.0
30700,small,1803000.0
30700,medium, 1663000.0
30700,large, 2704000.0
30800,small,1803000.0
30800,medium, 1663000.0
30800,large, 2704000.0
30900,small,1803000.0
30900,medium, 1663000.0
30900,large, 2704000.0
31000,small,1803000.0
31000,medium, 1663000.0
31000,large, 2704000.0
31100,small,1803000.0
31100,medium, 1663000.0
31100,large, 2704000.0
31200,small,1803000.0
31200,medium, 1663000.0
31200,large, 2704000.0
31300,small,1803000.0
31300,medium, 1663000.0
31300,large, 2704000.0
31400,small,1803000.0
31400,medium, 1663000.0
31400,large, 2704000.0
31500,small,1803000.0
31500,medium, 1663000.0
31500,large, 2704000.0
31600,small,1803000.0
31600,medium, 1663000.0
31600,large, 2704000.0
31700,small,1803000.0
31700,medium, 1663000.0
31700,large, 2704000.0
31800,small,1803000.0
31800,medium, 1663000.0
31800,large, 2704000.0
31900,small,1803000.0
31900,medium, 1663000.0
31900,large, 2704000.0
32000,small,1803000.0
32000,medium, 1663000.0
32000,large, 2704000.0
32100,small,1803000.0
32100,medium, 1663000.0
32100,large, 2704000.0
32200,small,1803000.0
32200,medium, 1663000.0
32200,large, 2704000.0
32300,small,1803000.0
32300,medium, 1663000.0
32300,large, 2704000.0
32400,small,1803000.0
32400,medium, 1663000.0
32400,large, 2704000.0
32500,small,1803000.0
32500,medium, 1663000.0
32500,large, 2704000.0
32600,small,1803000.0
32600,medium, 1663000.0
32600,large, 2704000.0
32700,small,1803000.0
32700,medium, 1663000.0
32700,large, 2704000.0
32800,small,1803000.0
32800,medium, 1663000.0
32800,large, 2704000.0
32900,small,1803000.0
32900,medium, 1663000.0
32900,large, 2704000.0
33000,small,1803000.0
33000,medium, 1663000.0
33000,large, 2704000.0
33100,small,1803000.0
33100,medium, 1663000.0
33100,large, 2704000.0
33200,small,1803000.0
33200,medium, 1663000.0
33200,large, 2704000.0
33300,small,1803000.0
33300,medium, 1663000.0
33300,large, 2704000.0
33400,small,1803000.0
33400,medium, 1663000.0
33400,large, 2704000.0
33500,small,1803000.0
33500,medium, 1663000.0
33500,large, 2704000.0
33600,small,1803000.0
33600,medium, 1663000.0
33600,large, 2704000.0
33700,small,1803000.0
33700,medium, 1663000.0
33700,large, 2704000.0
33800,small,1803000.0
33800,medium, 1663000.0
33800,large, 2704000.0
33900,small,1803000.0
33900,medium, 1663000.0
33900,large, 2704000.0
34000,small,1803000.0
34000,medium, 1663000.0
34000,large, 2704000.0
34100,small,1803000.0
34100,medium, 1663000.0
34100,large, 2704000.0
34200,small,1803000.0
34200,medium, 1663000.0
34200,large, 2704000.0
34300,small,1803000.0
34300,medium, 1663000.0
34300,large, 2704000.0
