Time (MS),Core Type,Frequency
25800,medium2,1663000
25900,medium2,1663000
26000,medium2,1663000
26100,medium2,1663000
26200,medium2,1663000
26300,medium2,1663000
26400,medium2,1663000
26500,medium2,0
26600,medium2,0
26700,medium2,0
26800,medium2,1663000
26900,medium2,1663000
27000,medium2,1663000
27100,medium2,1663000
27200,medium2,1663000
27300,medium2,1663000
27400,medium2,1663000
27500,medium2,1663000
27600,medium2,1663000
27700,medium2,1663000
27800,medium2,1663000
27900,medium2,1663000
28000,medium2,1663000
28100,medium2,1663000
28200,medium2,1663000
28300,medium2,1663000
28400,medium2,1663000
28500,medium2,1663000
28600,medium2,1663000
28700,medium2,1663000
28800,medium2,1663000
28900,medium2,1663000
29000,medium2,1663000
29100,medium2,1663000
29200,medium2,1663000
29300,medium2,1663000
29400,medium2,1663000
29500,medium2,1663000
29600,medium2,1663000
29700,medium2,1663000
29800,medium2,1663000
29900,medium2,1663000
30000,medium2,1663000
30100,medium2,1663000
30200,medium2,1663000
30300,medium2,1663000
30400,medium2,1663000
30500,medium2,1663000
30600,medium2,1663000
30700,medium2,1663000
30800,medium2,1663000
30900,medium2,1663000
31000,medium2,1663000
31100,medium2,1663000
31200,medium2,1663000
31300,medium2,1663000
31400,medium2,1663000
31500,medium2,1663000
31600,medium2,1663000
31700,medium2,1663000
31800,medium2,1663000
31900,medium2,1663000
32000,medium2,1663000
32100,medium2,1663000
32200,medium2,1663000
32300,medium2,1663000
32400,medium2,1663000
32500,medium2,1663000
32600,medium2,1663000
32700,medium2,1663000
32800,medium2,1663000
32900,medium2,1663000
33000,medium2,1663000
33100,medium2,1663000
33200,medium2,1663000
33300,medium2,1663000
33400,medium2,1663000
33500,medium2,1663000
33600,medium2,1663000
33700,medium2,1663000
33800,medium2,1663000
33900,medium2,1663000
34000,medium2,1663000
34100,medium2,1663000
34200,medium2,1663000
34300,medium2,1663000
34400,medium2,1663000
34500,medium2,1663000
34600,medium2,1663000
34700,medium2,1663000
34800,medium2,1663000
34900,medium2,1663000
35000,medium2,1663000
35100,medium2,1663000
35200,medium2,1663000
35300,medium2,1663000
35400,medium2,1663000
35500,medium2,1663000
35600,medium2,1663000
35700,medium2,1663000
35800,medium2,1663000
35900,medium2,1663000
36000,medium2,1663000
36100,medium2,1663000
36200,medium2,1663000
36300,medium2,1663000
36400,medium2,1663000
36500,medium2,1663000
36600,medium2,1663000
36700,medium2,1663000
36800,medium2,1663000
36900,medium2,1663000
37000,medium2,1663000
37100,medium2,1663000
37200,medium2,1663000
37300,medium2,1663000
37400,medium2,1663000
37500,medium2,1663000
37600,medium2,1663000
37700,medium2,1663000
37800,medium2,1663000
37900,medium2,1663000
38000,medium2,1663000
38100,medium2,1663000
38200,medium2,1663000
38300,medium2,1663000
38400,medium2,1663000
38500,medium2,1663000
38600,medium2,1663000
38700,medium2,1663000
38800,medium2,1663000
38900,medium2,1663000
39000,medium2,0
39100,medium2,0
39200,medium2,1663000
39300,medium2,1663000
39400,medium2,1663000
39500,medium2,1663000
39600,medium2,1663000
39700,medium2,1663000
39800,medium2,1663000
39900,medium2,1663000
40000,medium2,1663000
40100,medium2,1663000
40200,medium2,1663000
40300,medium2,1663000
40400,medium2,1663000
40500,medium2,1663000
40600,medium2,1663000
40700,medium2,1663000
40800,medium2,1663000
40900,medium2,1663000
41000,medium2,1663000
41100,medium2,1663000
41200,medium2,1663000
41300,medium2,1663000
41400,medium2,1663000
41500,medium2,1663000
41600,medium2,1663000
41700,medium2,1663000
41800,medium2,1663000
41900,medium2,1663000
42000,medium2,1663000
42100,medium2,1663000
42200,medium2,1663000
42300,medium2,1663000
42400,medium2,1663000
42500,medium2,1663000
42600,medium2,1663000
42700,medium2,1663000
42800,medium2,1663000
42900,medium2,1663000
43000,medium2,1663000
43100,medium2,1663000
43200,medium2,1663000
43300,medium2,1663000
43400,medium2,1663000
43500,medium2,1663000
43600,medium2,1663000
43700,medium2,1663000
43800,medium2,1663000
43900,medium2,1663000
44000,medium2,1663000
44100,medium2,1663000
44200,medium2,1663000
44300,medium2,1663000
44400,medium2,1663000
44500,medium2,1663000
44600,medium2,1663000
44700,medium2,1663000
44800,medium2,1663000
44900,medium2,1663000
45000,medium2,1663000
45100,medium2,1663000
45200,medium2,1663000
45300,medium2,1663000
45400,medium2,1663000
45500,medium2,1663000
45600,medium2,1663000
45700,medium2,1663000
45800,medium2,1663000
45900,medium2,1663000
46000,medium2,1663000
46100,medium2,1663000
46200,medium2,1663000
46300,medium2,1663000
46400,medium2,1663000
46500,medium2,1663000
46600,medium2,1663000
46700,medium2,1663000
46800,medium2,1663000
46900,medium2,1663000
47000,medium2,1663000
47100,medium2,1663000
47200,medium2,1663000
47300,medium2,1663000
47400,medium2,1663000
47500,medium2,1663000
47600,medium2,1663000
47700,medium2,1663000
47800,medium2,1663000
47900,medium2,1663000
48000,medium2,1663000
48100,medium2,1663000
48200,medium2,1663000
48300,medium2,1663000
48400,medium2,1663000
48500,medium2,1663000
48600,medium2,1663000
48700,medium2,1663000
48800,medium2,1663000
48900,medium2,1663000
49000,medium2,1663000
49100,medium2,0
49200,medium2,0
49300,medium2,0
49400,medium2,0
49500,medium2,0
49600,medium2,0
49700,medium2,1663000
49800,medium2,1663000
49900,medium2,1663000
50000,medium2,1663000
50100,medium2,1663000
50200,medium2,1663000
50300,medium2,1663000
50400,medium2,1663000
50500,medium2,1663000
50600,medium2,1663000
50700,medium2,1663000
50800,medium2,1663000
50900,medium2,1663000
51000,medium2,1663000
51100,medium2,1663000
51200,medium2,1663000
51300,medium2,1663000
51400,medium2,1663000
51500,medium2,1663000
51600,medium2,1663000
51700,medium2,1663000
51800,medium2,1663000
51900,medium2,1663000
52000,medium2,1663000
52100,medium2,1663000
52200,medium2,1663000
52300,medium2,1663000
52400,medium2,1663000
52500,medium2,1663000
52600,medium2,1663000
52700,medium2,1663000
52800,medium2,1663000
52900,medium2,1663000
53000,medium2,1663000
53100,medium2,1663000
53200,medium2,1663000
53300,medium2,1663000
53400,medium2,1663000
53500,medium2,1663000
53600,medium2,1663000
53700,medium2,1663000
53800,medium2,1663000
53900,medium2,1663000
54000,medium2,1663000
54100,medium2,1663000
54200,medium2,1663000
54300,medium2,1663000
54400,medium2,1663000
