Time (MS),Core Type,Frequency
25500,medium, 553000.0
25600,medium, 1663000.0
25700,medium, 1663000.0
25800,medium, 1663000.0
25900,medium, 1663000.0
26000,medium, 1663000.0
26100,medium, 1663000.0
26200,medium, 1663000.0
26300,medium, 1663000.0
26400,medium, 1663000.0
26500,medium, 553000.0
26600,medium, 553000.0
26700,medium, 553000.0
26800,medium, 1663000.0
26900,medium, 1663000.0
27000,medium, 1663000.0
27100,medium, 1663000.0
27200,medium, 1663000.0
27300,medium, 1663000.0
27400,medium, 1663000.0
27500,medium, 1663000.0
27600,medium, 1663000.0
27700,medium, 1663000.0
27800,medium, 1663000.0
27900,medium, 1663000.0
28000,medium, 1663000.0
28100,medium, 1663000.0
28200,medium, 1663000.0
28300,medium, 1663000.0
28400,medium, 1663000.0
28500,medium, 1663000.0
28600,medium, 1663000.0
28700,medium, 1663000.0
28800,medium, 1663000.0
28900,medium, 1663000.0
29000,medium, 1663000.0
29100,medium, 1663000.0
29200,medium, 1663000.0
29300,medium, 1663000.0
29400,medium, 1663000.0
29500,medium, 1663000.0
29600,medium, 1663000.0
29700,medium, 1663000.0
29800,medium, 1663000.0
29900,medium, 1663000.0
30000,medium, 1663000.0
30100,medium, 1663000.0
30200,medium, 1663000.0
30300,medium, 1663000.0
30400,medium, 1663000.0
30500,medium, 1663000.0
30600,medium, 1663000.0
30700,medium, 1663000.0
30800,medium, 1663000.0
30900,medium, 1663000.0
31000,medium, 1663000.0
31100,medium, 1663000.0
31200,medium, 1663000.0
31300,medium, 1663000.0
31400,medium, 1663000.0
31500,medium, 1663000.0
31600,medium, 1663000.0
31700,medium, 1663000.0
31800,medium, 1663000.0
31900,medium, 1663000.0
32000,medium, 1663000.0
32100,medium, 1663000.0
32200,medium, 1663000.0
32300,medium, 1663000.0
32400,medium, 1663000.0
32500,medium, 1663000.0
32600,medium, 1663000.0
32700,medium, 1663000.0
32800,medium, 1663000.0
32900,medium, 1663000.0
33000,medium, 1663000.0
33100,medium, 1663000.0
33200,medium, 1663000.0
33300,medium, 1663000.0
33400,medium, 1663000.0
33500,medium, 1663000.0
33600,medium, 1663000.0
33700,medium, 1663000.0
33800,medium, 1663000.0
33900,medium, 1663000.0
34000,medium, 1663000.0
34100,medium, 1663000.0
34200,medium, 1663000.0
34300,medium, 1663000.0
34400,medium, 1663000.0
34500,medium, 1663000.0
34600,medium, 1663000.0
34700,medium, 1663000.0
34800,medium, 1663000.0
34900,medium, 1663000.0
35000,medium, 1663000.0
35100,medium, 1663000.0
35200,medium, 1663000.0
35300,medium, 1663000.0
35400,medium, 1663000.0
35500,medium, 1663000.0
35600,medium, 1663000.0
35700,medium, 1663000.0
35800,medium, 1663000.0
35900,medium, 1663000.0
36000,medium, 1663000.0
36100,medium, 1663000.0
36200,medium, 1663000.0
36300,medium, 1663000.0
36400,medium, 1663000.0
36500,medium, 1663000.0
36600,medium, 1663000.0
36700,medium, 1663000.0
36800,medium, 1663000.0
36900,medium, 1663000.0
37000,medium, 1663000.0
37100,medium, 1663000.0
37200,medium, 1663000.0
37300,medium, 1663000.0
37400,medium, 1663000.0
37500,medium, 1663000.0
37600,medium, 1663000.0
37700,medium, 1663000.0
37800,medium, 1663000.0
37900,medium, 1663000.0
38000,medium, 1663000.0
38100,medium, 1663000.0
38200,medium, 1663000.0
38300,medium, 1663000.0
38400,medium, 1663000.0
38500,medium, 1663000.0
38600,medium, 1663000.0
38700,medium, 1663000.0
38800,medium, 1663000.0
38900,medium, 1663000.0
39000,medium, 553000.0
39100,medium, 553000.0
39200,medium, 1663000.0
39300,medium, 1663000.0
39400,medium, 1663000.0
39500,medium, 1663000.0
39600,medium, 1663000.0
39700,medium, 1663000.0
39800,medium, 1663000.0
39900,medium, 1663000.0
40000,medium, 1663000.0
40100,medium, 1663000.0
40200,medium, 1663000.0
40300,medium, 1663000.0
40400,medium, 1663000.0
40500,medium, 1663000.0
40600,medium, 1663000.0
40700,medium, 1663000.0
40800,medium, 1663000.0
40900,medium, 1663000.0
41000,medium, 1663000.0
41100,medium, 1663000.0
41200,medium, 1663000.0
41300,medium, 1663000.0
41400,medium, 1663000.0
41500,medium, 1663000.0
41600,medium, 1663000.0
41700,medium, 1663000.0
41800,medium, 1663000.0
41900,medium, 1663000.0
42000,medium, 1663000.0
42100,medium, 1663000.0
42200,medium, 1663000.0
42300,medium, 1663000.0
42400,medium, 1663000.0
42500,medium, 1663000.0
42600,medium, 1663000.0
42700,medium, 1663000.0
42800,medium, 1663000.0
42900,medium, 1663000.0
43000,medium, 1663000.0
43100,medium, 1663000.0
43200,medium, 1663000.0
43300,medium, 1663000.0
43400,medium, 1663000.0
43500,medium, 1663000.0
43600,medium, 1663000.0
43700,medium, 1663000.0
43800,medium, 1663000.0
43900,medium, 1663000.0
44000,medium, 1663000.0
44100,medium, 1663000.0
44200,medium, 1663000.0
44300,medium, 1663000.0
44400,medium, 1663000.0
44500,medium, 1663000.0
44600,medium, 1663000.0
44700,medium, 1663000.0
44800,medium, 1663000.0
44900,medium, 1663000.0
45000,medium, 1663000.0
45100,medium, 1663000.0
45200,medium, 1663000.0
45300,medium, 1663000.0
45400,medium, 1663000.0
45500,medium, 1663000.0
45600,medium, 1663000.0
45700,medium, 1663000.0
45800,medium, 1663000.0
